ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig),US PorePressTemp(C),DS PorePressTemp(C)
25045,6/13/2016,4:05:11 PM,5485.91,4.05566,-317.588,0.49973,-0.00427139,184.3,186.9,164.1,24.1,23.2,169.7,35.7681,45.162,9.25598E-005,-0.422997,0.850921,-13.8689,27.5,24.7
25046,6/13/2016,4:21:51 PM,5484.05,4.05566,-317.588,0.499749,-0.00427139,186.7,185.4,164.1,24.1,23,169.6,35.7562,44.9295,9.25598E-005,-0.422631,0.857899,-13.8689,27.5,24.7
25047,6/13/2016,4:38:31 PM,5485.91,4.05566,-317.588,0.499749,-0.00427139,188.9,184.4,164.4,24.1,23.1,169.7,35.7681,45.0292,9.25598E-005,-0.422997,0.852471,-13.8689,27.6,24.7
25048,6/13/2016,4:55:11 PM,5482.19,4.05566,-317.588,0.499749,-0.00427139,189.6,185.9,164.7,24.2,23.3,169.8,35.7562,45.2617,9.25598E-005,-0.422722,0.854115,-13.8689,27.6,24.7
25049,6/13/2016,5:11:51 PM,5474.45,5.2959,-317.588,0.499749,-0.00427139,186.8,186.4,164.9,24.2,23.1,170,35.7681,45.5462,9.25598E-005,-0.42312,0.852285,-13.8689,27.6,24.7
25050,6/13/2016,5:28:31 PM,5484.05,4.05566,-317.588,0.49973,-0.00445533,183.8,187.2,165,24.1,23,169.7,35.7562,45.2617,9.25598E-005,-0.422631,0.852875,-13.8689,27.5,24.8
25051,6/13/2016,5:45:11 PM,5479.1,4.05566,-317.588,0.499749,-0.00427139,193.6,186.8,165.2,24.1,23.2,169.9,35.7562,45.3427,9.25598E-005,-0.422631,0.852875,-13.8689,27.5,24.7
25052,6/13/2016,6:01:51 PM,5484.05,4.05566,-317.588,0.499749,-0.00427139,193,187.2,165.5,24.1,23,169.7,35.7562,44.9918,9.25598E-005,-0.422447,0.852378,-13.8689,27.5,24.7
25053,6/13/2016,6:18:31 PM,5482.19,4.05566,-317.588,0.499749,-0.00427139,196.8,186.4,165.5,24.1,23.3,169.6,35.7562,44.9461,9.25598E-005,-0.422447,0.856627,-13.8689,27.6,24.7
25054,6/13/2016,6:35:11 PM,5485.91,4.05566,-317.588,0.499749,-0.00427139,185.3,184.4,165.8,24.3,23.3,169.7,35.7562,45.0645,9.25598E-005,-0.422539,0.853743,-13.8689,27.6,24.8
25055,6/13/2016,6:51:51 PM,5484.05,4.05566,-317.588,0.499749,-0.00427139,186.5,184.2,166,24.4,23.2,169.8,35.7562,45.3136,9.25598E-005,-0.422631,0.854425,-13.8689,27.6,24.7
25056,6/13/2016,7:08:31 PM,5487.77,4.05566,-328.771,0.499749,-0.00427139,187.5,183.6,166.1,24.4,23.2,170.2,35.7562,45.5296,9.25598E-005,-0.423303,0.851789,-13.8689,27.9,24.9
25057,6/13/2016,7:25:11 PM,5487.77,4.05566,-328.771,0.499749,-0.00427139,186.3,183.6,166.3,24.4,23.1,170.2,35.7562,45.6438,9.25598E-005,-0.423303,0.852968,-13.8689,27.9,24.9
25058,6/13/2016,7:41:51 PM,5485.91,4.05566,-328.771,0.499749,-0.00427139,184.2,183.7,166.3,24.4,23.2,170.1,35.7562,45.5254,9.25598E-005,-0.422631,0.852875,-13.8689,27.8,24.9
25059,6/13/2016,7:58:31 PM,5484.05,5.2959,-328.771,0.499749,-0.00427139,187.5,184.1,166.3,24.4,23.1,170.3,35.7562,45.8763,9.25598E-005,-0.422906,0.852099,-13.8689,27.6,24.8
25060,6/13/2016,8:15:11 PM,5479.1,4.05566,-328.771,0.499749,-0.00427139,185.9,186.7,166.2,24.4,23.2,170.1,35.7562,45.6957,9.25598E-005,-0.422355,0.857992,-13.8689,27.5,24.8
25061,6/13/2016,8:31:51 PM,5485.91,4.05566,-339.955,0.499749,-0.00427139,184.8,183.7,166.1,24.2,23.2,170.3,35.7562,45.7933,9.25598E-005,-0.422906,0.853061,-13.8689,27.6,24.8
25062,6/13/2016,8:48:31 PM,5480.33,4.05566,-339.955,0.499749,-0.00427139,195.2,183.8,165.9,24.3,23.4,170.1,35.7562,45.5773,9.25598E-005,-0.422447,0.853743,-13.8689,27.6,24.8
25063,6/13/2016,9:05:12 PM,5487.77,4.05566,-328.771,0.499749,-0.00427139,184.3,184.7,165.9,24.3,23.2,170.2,35.7562,45.7414,9.25598E-005,-0.42312,0.852689,-13.8689,27.5,24.8
25064,6/13/2016,9:21:51 PM,5481.26,5.2959,-328.771,0.499749,-0.00427139,192.4,186.1,165.9,24.3,23.2,170.3,35.7562,45.8909,9.25598E-005,-0.422722,0.857031,-13.8689,27.5,24.8
25065,6/13/2016,9:38:31 PM,5484.98,4.05566,-339.955,0.499749,-0.00427139,187.2,186.3,166.1,24.3,23.3,170.3,35.7562,45.9282,9.25598E-005,-0.423303,0.852192,-13.8689,27.4,24.8
25066,6/13/2016,9:55:11 PM,5486.84,4.05566,-339.955,0.49973,-0.00427139,184.8,185.9,166.1,24.4,23.2,170.4,35.7562,46.0258,9.25598E-005,-0.42312,0.851138,-13.8689,27.4,24.8
25067,6/13/2016,10:11:51 PM,5479.1,4.05566,-339.955,0.499749,-0.00427139,193.9,186.4,166.2,24.4,23.2,170.2,35.7562,45.7787,9.25598E-005,-0.422722,0.851417,-13.8689,27.4,24.8
25068,6/13/2016,10:28:32 PM,5482.19,4.05566,-339.955,0.499749,-0.00427139,194,186.7,166.2,24.3,23.3,170.2,35.7562,45.7268,9.25598E-005,-0.422722,0.852099,-13.8689,27.5,24.8
25069,6/13/2016,10:45:11 PM,5481.26,4.05566,-339.955,0.499749,-0.00427139,191.4,184.2,166.1,24.3,23.2,170.3,35.7562,45.8452,9.25598E-005,-0.422814,0.854115,-13.8689,27.5,24.7
25070,6/13/2016,11:01:51 PM,5487.77,5.2959,-339.955,0.49973,-0.00427139,187.9,183.9,166,24.2,23.2,170.2,35.7681,45.5088,9.25598E-005,-0.42312,0.851138,-13.8689,27.4,24.7
25071,6/13/2016,11:18:31 PM,5479.1,5.2959,-339.955,0.499749,-0.00427139,191.3,184.4,166,24.4,23.3,170.3,35.7562,45.8909,9.25598E-005,-0.422722,0.850921,-13.8689,27.5,24.8
25072,6/13/2016,11:35:11 PM,5484.98,4.05566,-339.955,0.499749,-0.00427139,184,183.7,166.1,24.3,23.3,170.3,35.7562,45.9428,9.25598E-005,-0.422814,0.857496,-13.8689,27.5,24.8
25073,6/13/2016,11:51:52 PM,5484.05,4.05566,-339.955,0.499749,-0.00427139,188.5,184.4,166.1,24.3,23.3,170.2,35.7562,45.6583,9.25598E-005,-0.422814,0.861776,-13.8689,27.5,24.8
25074,6/14/2016,12:08:31 AM,5484.98,5.2959,-339.955,0.499749,-0.00427139,192.8,186.2,166.3,24.4,23.5,170.2,35.7562,45.5462,9.25598E-005,-0.422906,0.852006,-13.8689,27.9,24.9
25075,6/14/2016,12:25:11 AM,5486.84,4.05566,-328.771,0.499749,-0.00427139,184.5,186.3,166.3,24.3,23.4,170.3,35.7562,45.7268,9.25598E-005,-0.422906,0.851603,-13.8689,28.6,24.9
25076,6/14/2016,12:41:51 AM,5480.33,4.05566,-328.771,0.499749,-0.00427139,192.8,187.3,166.6,24.4,23.3,170.5,35.7562,46.057,9.25598E-005,-0.422906,0.85151,-13.8689,29,24.9
25077,6/14/2016,12:58:31 AM,5486.84,5.2959,-328.771,0.499749,-0.00427139,186,187.1,166.8,24.3,23.4,170.5,35.7562,45.9428,9.25598E-005,-0.423211,0.852782,-13.8689,29,24.9
25078,6/14/2016,1:15:12 AM,5484.98,5.2959,-328.771,0.499749,-0.00427139,184.2,186.1,166.9,24.4,23.3,170.5,35.7562,45.9594,9.25598E-005,-0.422631,0.85151,-13.8689,29.1,24.9
25079,6/14/2016,1:31:51 AM,5483.12,5.2959,-328.771,0.499749,-0.00427139,194.6,186.7,166.8,24.3,23.2,170.6,35.7562,45.9594,9.25598E-005,-0.422631,0.852099,-13.8689,29.3,24.9
25080,6/14/2016,1:48:31 AM,5479.1,4.05566,-328.771,0.499749,-0.00427139,192,186.1,166.9,24.3,23.3,170.5,35.7562,46.1234,9.25598E-005,-0.422631,0.852875,-12.946,29.3,24.9
25081,6/14/2016,2:05:11 AM,5487.77,4.05566,-328.771,0.499749,-0.00427139,189,183.9,166.8,24.3,23.3,170.2,35.7562,45.4673,9.25598E-005,-0.422814,0.863109,-13.8689,29.2,24.9
25082,6/14/2016,2:21:51 AM,5483.12,4.05566,-328.771,0.499749,-0.00427139,197.6,184.1,166.9,24.3,23.2,170.4,35.7562,45.7933,9.25598E-005,-0.422539,0.863234,-13.8689,29.2,24.8
25083,6/14/2016,2:38:32 AM,5482.19,5.2959,-328.771,0.499749,-0.00427139,198.1,184.3,166.9,24.3,23.3,170.5,35.7562,45.8597,9.25598E-005,-0.422447,0.853743,-13.8689,29.3,24.9
25084,6/14/2016,2:55:11 AM,5483.12,4.05566,-328.771,0.499749,-0.00427139,187.4,184,166.9,24.3,23.4,170.5,35.7562,46.1234,9.25598E-005,-0.422722,0.850921,-13.8689,29.3,24.9
25085,6/14/2016,3:11:51 AM,5483.12,4.05566,-328.771,0.499749,-0.00427139,184.4,186,167,24.3,23.3,170.5,35.7562,45.9594,9.25598E-005,-0.422722,0.850735,-13.8689,29.3,24.9
25086,6/14/2016,3:28:31 AM,5489.01,4.05566,-328.771,0.499749,-0.00427139,187.4,186.9,166.9,24.3,23.3,170.3,35.7562,45.6272,9.25598E-005,-0.423303,0.852192,-13.8689,29.3,24.9
25087,6/14/2016,3:45:11 AM,5484.05,4.05566,-328.771,0.499749,-0.00427139,190,186.4,167,24.2,23.3,170.6,35.7562,46.0424,9.25598E-005,-0.422906,0.850828,-13.8689,29.3,24.9
25088,6/14/2016,4:01:52 AM,5484.98,5.2959,-328.771,0.499749,-0.00427139,183.9,186.8,167.1,24.3,23.2,170.7,35.7562,46.275,9.25598E-005,-0.422906,0.851913,-12.946,29.3,24.9
25089,6/14/2016,4:18:32 AM,5482.19,4.05566,-328.771,0.499749,-0.00427139,193.1,185.2,167.1,24.3,23.4,170.6,35.7562,46.0424,9.25598E-005,-0.422722,0.853061,-13.8689,29.4,24.9
25090,6/14/2016,4:35:11 AM,5484.05,4.05566,-328.771,0.499749,-0.00427139,187.5,183.5,167.1,24.3,23.3,170.6,35.7562,46.0113,9.25598E-005,-0.422539,0.853247,-12.946,29.3,24.9
25091,6/14/2016,4:51:51 AM,5479.1,4.05566,-328.771,0.499749,-0.00427139,190,183.5,167,24.3,23.4,170.5,35.7562,45.8763,9.25598E-005,-0.422447,0.851138,-13.8689,29.4,24.9
25092,6/14/2016,5:08:31 AM,5481.26,4.05566,-328.771,0.499749,-0.00427139,189.9,184.2,167,24.3,23.3,170.8,35.7562,46.3269,9.25598E-005,-0.422814,0.853247,-13.8689,29.5,24.9
25093,6/14/2016,5:25:12 AM,5479.1,4.05566,-339.955,0.499749,-0.00427139,189.3,184.8,167,24.3,23.4,170.7,35.7562,46.2439,9.25598E-005,-0.422722,0.851231,-12.946,29.3,25
25094,6/14/2016,5:41:52 AM,5484.05,4.05566,-328.771,0.49973,-0.00427139,183.8,186.4,166.8,24.3,23.6,170.6,35.7562,45.8909,9.25598E-005,-0.422814,0.851417,-12.946,29.3,25
25095,6/14/2016,5:58:31 AM,5481.26,4.05566,-339.955,0.499749,-0.00427139,189.5,187.1,166.8,24.3,23.5,170.5,35.7562,45.8597,9.25598E-005,-0.422814,0.856627,-13.8689,29.2,25
25096,6/14/2016,6:15:11 AM,5485.91,4.05566,-339.955,0.499749,-0.00427139,188.7,186.1,166.8,24.3,23.2,170.5,35.7562,45.7621,9.25598E-005,-0.422814,0.851696,-13.8689,29,25
25097,6/14/2016,6:31:51 AM,5486.84,4.05566,-339.955,0.499749,-0.00427139,186.2,185.2,166.7,24.1,23.2,170.5,35.7562,45.7787,9.25598E-005,-0.422997,0.852099,-13.8689,29.2,24.9
25098,6/14/2016,6:48:32 AM,5481.26,4.05566,-339.955,0.499749,-0.00427139,189.8,183.7,166.5,24.3,23.3,170.4,35.7562,45.7787,9.25598E-005,-0.422447,0.852689,-12.946,29.3,25
25099,6/14/2016,7:05:12 AM,5489.01,4.05566,-339.955,0.499749,-0.00427139,184.7,184.2,166.3,24.1,23.4,170.3,35.7562,45.4465,9.25598E-005,-0.422906,0.854611,-13.8689,29.3,24.9
25100,6/14/2016,7:21:51 AM,5485.91,4.05566,-339.955,0.49973,-0.00427139,184.4,187.1,166.3,24.1,23.3,170.4,35.7562,45.6791,9.25598E-005,-0.422814,0.852471,-13.8689,29.5,24.9
25101,6/14/2016,7:38:31 AM,5481.26,4.05566,-351.139,0.49973,-0.00427139,189.1,185.7,166.4,24.1,23.3,170.4,35.7562,45.7476,9.25598E-005,-0.422631,0.852689,-13.8689,29.5,24.9
25102,6/14/2016,7:55:11 AM,5487.77,4.05566,-351.139,0.499749,-0.00427139,186,185.1,166.4,24.1,23.5,170.3,35.7562,45.4943,9.25598E-005,-0.422997,0.852782,-13.8689,29.6,24.9
25103,6/14/2016,8:11:52 AM,5481.26,4.05566,-339.955,0.499749,-0.00427139,188.9,183.9,166.3,24.1,23.4,170.3,35.7562,45.6272,9.25598E-005,-0.422631,0.852471,-13.8689,29.6,24.8
25104,6/14/2016,8:28:32 AM,5481.26,4.05566,-351.139,0.499749,-0.00427139,188.9,186.5,166.4,24.1,23.3,170.4,35.7562,45.6749,9.25598E-005,-0.422722,0.857806,-13.8689,29.6,24.8
25105,6/14/2016,8:45:11 AM,5483.12,4.05566,-351.139,0.499749,-0.00427139,185.8,184.3,166.2,24.3,23.5,170.3,35.7562,45.5607,9.25598E-005,-0.422631,0.854891,-13.8689,29.5,24.8
25106,6/14/2016,9:01:51 AM,5480.33,4.05566,-351.139,0.49973,-0.00427139,189.6,185.2,166.3,24.1,23.2,170.3,35.7562,45.4943,9.25598E-005,-0.422447,0.853929,-13.8689,29.5,24.8
25107,6/14/2016,9:18:31 AM,5484.98,4.05566,-351.139,0.499749,-0.00427139,184.4,183.6,166.4,24.1,23.2,170.2,35.7562,45.4943,9.25598E-005,-0.422814,0.853743,-12.946,29.5,24.8
25108,6/14/2016,9:32:44 AM,5480.33,4.05566,-362.322,0.499749,-0.00427139,193.8,183.9,166.3,24.1,23.4,170,35.7562,45.0956,9.25598E-005,-0.422355,0.851231,-13.8689,29.5,24.7
25109,6/14/2016,9:32:54 AM,5481.26,4.05566,-362.322,0.499749,-0.00427139,197.5,183.4,166.3,24.1,23.3,170,35.7562,45.0126,9.25598E-005,-0.422447,0.851231,1145.17,29.9,24.7
25110,6/14/2016,9:33:04 AM,5484.05,4.05566,-351.139,0.499749,-0.00427139,197.1,183.2,166.3,24.1,23.3,170,35.7562,44.998,9.25598E-005,-0.422447,0.851913,1145.17,29.5,24.7
25111,6/14/2016,9:33:14 AM,5484.05,4.05566,-351.139,0.499749,-0.00427139,193.8,183.9,166.3,24.1,23.4,170,35.7562,44.998,9.25598E-005,-0.422539,0.851603,1145.17,29.5,24.8
25112,6/14/2016,9:33:24 AM,5485.91,4.05566,-351.139,0.499749,-0.00427139,191.4,184.6,166.3,24.1,23.4,170,35.7562,44.998,9.25598E-005,-0.422722,0.851603,1123.02,29.5,24.7
25113,6/14/2016,9:33:35 AM,5486.84,4.05566,-362.322,0.499749,-0.00427139,189.5,185.3,166.3,24.1,23.4,170,35.7562,45.0292,9.25598E-005,-0.422814,0.851913,1077.19,29.5,24.7
25114,6/14/2016,9:33:45 AM,5486.84,4.05566,-362.322,0.499749,-0.00427139,188.1,186.1,166.3,24.1,23.5,170,35.7562,45.0437,9.25598E-005,-0.422997,0.852285,1033.82,29.5,24.7
25115,6/14/2016,9:33:55 AM,5487.77,4.05566,-351.139,0.499749,-0.00427139,187.1,186.9,166.3,24.1,23.4,170,35.7562,45.0645,9.25598E-005,-0.42312,0.852192,993.525,29.5,24.7
25116,6/14/2016,9:34:04 AM,5489.01,4.05566,-362.322,0.499749,-0.00427139,186.1,187.2,166.3,24.1,23.5,170,35.7562,45.0956,9.25598E-005,-0.423211,0.85151,955.074,29.5,24.7
25117,6/14/2016,9:34:14 AM,5489.01,4.05566,-351.139,0.499749,-0.00427139,185.6,186.8,166.3,24.1,23.4,170.1,35.7562,45.1101,9.25598E-005,-0.42312,0.852006,919.7,29.5,24.7
25118,6/14/2016,9:34:24 AM,5489.01,4.05566,-351.139,0.499749,-0.00427139,185.2,186.3,166.3,24.1,23.3,170,35.7562,45.1475,9.25598E-005,-0.42312,0.852006,886.172,29.5,24.7
25119,6/14/2016,9:34:34 AM,5487.77,4.05566,-362.322,0.499749,-0.00427139,184.7,185.8,166.3,24.1,23.3,170.1,35.7562,45.1787,9.25598E-005,-0.423211,0.851603,853.566,29.5,24.7
25120,6/14/2016,9:34:45 AM,5487.77,4.05566,-351.139,0.499749,-0.00427139,184.3,185.2,166.3,24.1,23.3,170.1,35.7562,45.2098,9.25598E-005,-0.42312,0.851603,823.729,29.5,24.7
25121,6/14/2016,9:34:55 AM,5487.77,4.05566,-362.322,0.499749,-0.00427139,184,184.6,166.3,24.1,23.4,170.1,35.7562,45.2306,9.25598E-005,-0.422906,0.852378,796.045,29.5,24.7
25122,6/14/2016,9:35:05 AM,5485.91,5.2959,-362.322,0.499749,-0.00427139,184.9,184.3,166.3,24.1,23.3,170.2,35.7562,45.2451,9.25598E-005,-0.422814,0.851789,768.976,29.5,24.7
25123,6/14/2016,9:35:14 AM,5484.05,4.05566,-351.139,0.499749,-0.00427139,189,184.3,166.3,24.1,23.3,170.1,35.7562,45.2451,9.25598E-005,-0.422722,0.852006,744.06,29.5,24.7
25124,6/14/2016,9:35:24 AM,5482.19,4.05566,-362.322,0.499749,-0.00427139,191.4,184,166.3,24.1,23.3,170.1,35.7562,45.2451,9.25598E-005,-0.422722,0.851789,719.145,29.5,24.7
25125,6/14/2016,9:35:34 AM,5481.26,4.05566,-362.322,0.499749,-0.00427139,194.6,184.5,166.3,24.1,23.3,170.1,35.7562,45.2306,9.25598E-005,-0.422631,0.852285,695.152,29.5,24.7
25126,6/14/2016,9:35:44 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,194.1,184.8,166.3,24.1,23.3,170.1,35.7562,45.1787,9.25598E-005,-0.422631,0.852968,673.927,29.5,24.7
25127,6/14/2016,9:35:54 AM,5484.05,4.05566,-362.322,0.499749,-0.00427139,191.5,185.5,166.3,24.1,23.3,170.1,35.7562,45.1787,9.25598E-005,-0.422722,0.851324,653.933,29.5,24.7
25128,6/14/2016,9:36:05 AM,5485.91,4.05566,-362.322,0.499749,-0.00427139,189.7,186.3,166.3,24.1,23.3,170.1,35.7562,45.1787,9.25598E-005,-0.422906,0.856627,636.707,29.5,24.7
25129,6/14/2016,9:36:15 AM,5485.91,4.05566,-362.322,0.49973,-0.00427139,188.2,186.9,166.3,24.1,23.3,170.1,35.7562,45.1932,9.25598E-005,-0.422997,0.852689,617.328,29.5,24.7
25130,6/14/2016,9:36:25 AM,5486.84,5.2959,-362.322,0.49973,-0.00427139,187.2,187,166.3,24.1,23.4,170.2,35.7562,45.214,9.25598E-005,-0.42312,0.852968,601.026,29.5,24.8
25131,6/14/2016,9:36:34 AM,5487.77,4.05566,-362.322,0.49973,-0.00427139,186.2,186.4,166.3,24.1,23.4,170.2,35.7562,45.2306,9.25598E-005,-0.423211,0.852968,584.723,29.5,24.7
25132,6/14/2016,9:36:44 AM,5487.77,4.05566,-362.322,0.499749,-0.00427139,185.5,186,166.3,24.1,23.3,170.2,35.7562,45.2617,9.25598E-005,-0.423211,0.853247,569.343,29.5,24.7
25133,6/14/2016,9:36:54 AM,5486.84,4.05566,-362.322,0.499749,-0.00427139,185.1,185.5,166.3,24.1,23.4,170.2,35.7562,45.2763,9.25598E-005,-0.42312,0.853154,554.885,29.5,24.7
25134,6/14/2016,9:37:04 AM,5486.84,4.05566,-362.322,0.499749,-0.00427139,184.7,184.9,166.3,24.1,23.3,170.2,35.7562,45.297,9.25598E-005,-0.422997,0.853247,540.736,29.5,24.7
25135,6/14/2016,9:37:15 AM,5487.77,4.05566,-362.322,0.499749,-0.00427139,184.2,184.4,166.3,24.1,23.3,170.2,35.7562,45.3282,9.25598E-005,-0.422997,0.85334,527.201,29.5,24.7
25136,6/14/2016,9:37:25 AM,5484.98,4.05566,-362.322,0.499749,-0.00427139,185.3,184,166.3,24.1,23.3,170.1,35.7562,45.3427,9.25598E-005,-0.422906,0.853929,512.744,29.5,24.7
25137,6/14/2016,9:37:35 AM,5484.98,5.2959,-362.322,0.499749,-0.00427139,187.6,183.9,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422906,0.852378,502.286,29.5,24.7
25138,6/14/2016,9:37:45 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,188,183.7,166.3,24.1,23.3,170.2,35.7562,45.3593,9.25598E-005,-0.422814,0.854208,488.751,29.5,24.8
25139,6/14/2016,9:37:54 AM,5482.19,4.05566,-362.322,0.499749,-0.00427139,190.7,184.3,166.3,24.1,23.3,170.2,35.7562,45.3593,9.25598E-005,-0.422631,0.854332,478.293,29.5,24.7
25140,6/14/2016,9:38:04 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,189.6,185,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422722,0.85334,465.681,29.5,24.7
25141,6/14/2016,9:38:14 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,188,185.8,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422631,0.853061,455.223,29.5,24.8
25142,6/14/2016,9:38:25 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,186.8,186.6,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422722,0.85365,446.61,29.5,24.7
25143,6/14/2016,9:38:35 AM,5484.05,4.05566,-362.322,0.499749,-0.00427139,185.9,187.1,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422814,0.853247,436.151,29.5,24.7
25144,6/14/2016,9:38:45 AM,5484.98,4.05566,-362.322,0.499749,-0.00427139,185.2,186.9,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422906,0.852875,425.385,29.5,24.7
25145,6/14/2016,9:38:55 AM,5484.98,4.05566,-362.322,0.499749,-0.00427139,184.7,186.4,166.3,24.1,23.3,170.2,35.7562,45.3427,9.25598E-005,-0.422722,0.853061,415.85,29.6,24.7
25146,6/14/2016,9:39:05 AM,5484.98,4.05566,-362.322,0.499749,-0.00427139,184.3,185.9,166.3,24.1,23.2,170.2,35.7562,45.3427,9.25598E-005,-0.422814,0.853061,408.16,29.5,24.8
25147,6/14/2016,9:39:14 AM,5485.91,4.05566,-362.322,0.499749,-0.00427139,183.9,185.3,166.3,24.1,23.2,170.1,35.7562,45.3593,9.25598E-005,-0.422631,0.853154,398.624,29.5,24.8
25148,6/14/2016,9:39:24 AM,5483.12,4.05566,-362.322,0.499749,-0.00427139,185,184.8,166.3,24.1,23.2,170.2,35.7562,45.3593,9.25598E-005,-0.422539,0.853929,390.011,29.5,24.7
25149,6/14/2016,9:39:35 AM,5481.26,4.05566,-351.139,0.499749,-0.00427139,189.2,184.2,166.3,24.1,23.2,170.2,35.7562,45.3593,9.25598E-005,-0.422539,0.854115,381.398,29.5,24.8
25150,6/14/2016,9:39:45 AM,5480.33,4.05566,-351.139,0.49973,-0.00427139,191,183.9,166.3,24.1,23.2,170.1,35.7562,45.3427,9.25598E-005,-0.422447,0.856534,374.631,29.6,24.7
25151,6/14/2016,9:39:55 AM,5481.26,4.05566,-351.139,0.499749,-0.00427139,194.5,183.9,166.2,24.1,23.3,170.2,35.7562,45.2451,9.25598E-005,-0.422447,0.855976,366.941,29.5,24.7
25152,6/14/2016,9:40:05 AM,5483.12,4.05566,-351.139,0.499749,-0.00427139,193.8,183.7,166.3,24.1,23.3,170.2,35.7562,45.1932,9.25598E-005,-0.422355,0.856162,359.251,29.6,24.7
25153,6/14/2016,9:40:15 AM,5484.05,4.05566,-351.139,0.499749,-0.00427139,191.6,184.4,166.2,24.1,23.3,170.2,35.7562,45.1932,9.25598E-005,-0.422539,0.856627,351.561,29.5,24.7
25154,6/14/2016,9:40:24 AM,5484.98,4.05566,-351.139,0.499749,-0.00427139,189.4,185.2,166.2,24.1,23.2,170.2,35.7562,45.214,9.25598E-005,-0.422631,0.856348,344.794,29.6,24.7
25155,6/14/2016,9:40:34 AM,5485.91,5.2959,-351.139,0.499749,-0.00427139,188,185.9,166.2,24.1,23.2,170.2,35.7562,45.2306,9.25598E-005,-0.422722,0.856627,338.027,29.5,24.8
