Seconds, Days, Fractional Density, Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa), Pore Pressure (MPa),Terzaghi Pressure (MPa), Solid Pressure (MPa),Temperature (C))
2.285110e+04,2.644803e-01,8.716874e-01,8.714057e-01,1.717283e-01,4.786153e-07,1.389218e+01,-7.655586e-02,1.396873e+01,1.594838e+01,1.716772e+02
2.286110e+04,2.645961e-01,8.716822e-01,8.714098e-01,1.717331e-01,4.783986e-07,1.389269e+01,-7.655586e-02,1.396925e+01,1.594906e+01,1.716812e+02
2.287110e+04,2.647118e-01,8.716769e-01,8.714140e-01,1.717378e-01,4.781821e-07,1.389320e+01,-7.655586e-02,1.396976e+01,1.594975e+01,1.716852e+02
2.288110e+04,2.648276e-01,8.716717e-01,8.714182e-01,1.717426e-01,4.779658e-07,1.389372e+01,-7.655586e-02,1.397027e+01,1.595043e+01,1.716892e+02
2.289110e+04,2.649433e-01,8.716665e-01,8.714223e-01,1.717474e-01,4.777497e-07,1.389423e+01,-7.655586e-02,1.397079e+01,1.595112e+01,1.716932e+02
2.290110e+04,2.650591e-01,8.716613e-01,8.714265e-01,1.717522e-01,4.775337e-07,1.389474e+01,-7.655586e-02,1.397130e+01,1.595180e+01,1.716972e+02
2.291110e+04,2.651748e-01,8.716576e-01,8.714306e-01,1.717570e-01,4.773179e-07,1.389495e+01,-7.655586e-02,1.397151e+01,1.595211e+01,1.717000e+02
2.292111e+04,2.652906e-01,8.716576e-01,8.714348e-01,1.717617e-01,4.771022e-07,1.389444e+01,-7.655586e-02,1.397099e+01,1.595152e+01,1.717000e+02
2.293111e+04,2.654063e-01,8.716576e-01,8.714390e-01,1.717665e-01,4.768867e-07,1.389393e+01,-7.655586e-02,1.397048e+01,1.595093e+01,1.717000e+02
2.294111e+04,2.655221e-01,8.716576e-01,8.714431e-01,1.717713e-01,4.766714e-07,1.389341e+01,-7.655586e-02,1.396997e+01,1.595034e+01,1.717000e+02
2.295111e+04,2.656378e-01,8.716576e-01,8.714473e-01,1.717760e-01,4.764563e-07,1.389290e+01,-7.655586e-02,1.396946e+01,1.594976e+01,1.717000e+02
2.296111e+04,2.657536e-01,8.716576e-01,8.714514e-01,1.717808e-01,4.762414e-07,1.389239e+01,-7.655586e-02,1.396895e+01,1.594917e+01,1.717000e+02
2.297111e+04,2.658693e-01,8.716576e-01,8.714556e-01,1.717856e-01,4.760266e-07,1.389188e+01,-7.655586e-02,1.396843e+01,1.594858e+01,1.717000e+02
2.298111e+04,2.659850e-01,8.716576e-01,8.714597e-01,1.717903e-01,4.758120e-07,1.389137e+01,-7.655586e-02,1.396792e+01,1.594799e+01,1.717000e+02
2.299111e+04,2.661008e-01,8.716576e-01,8.714639e-01,1.717951e-01,4.755975e-07,1.389085e+01,-7.655586e-02,1.396741e+01,1.594741e+01,1.717000e+02
2.300111e+04,2.662165e-01,8.716576e-01,8.714680e-01,1.717998e-01,4.753832e-07,1.389034e+01,-7.655586e-02,1.396690e+01,1.594682e+01,1.717000e+02
2.301111e+04,2.663323e-01,8.716576e-01,8.714721e-01,1.718046e-01,4.751691e-07,1.388983e+01,-7.655586e-02,1.396639e+01,1.594623e+01,1.717000e+02
2.302111e+04,2.664480e-01,8.716576e-01,8.714763e-01,1.718093e-01,4.749552e-07,1.388932e+01,-7.655586e-02,1.396587e+01,1.594565e+01,1.717000e+02
2.303111e+04,2.665638e-01,8.716576e-01,8.714804e-01,1.718141e-01,4.747414e-07,1.388881e+01,-7.655586e-02,1.396536e+01,1.594506e+01,1.717000e+02
2.304111e+04,2.666795e-01,8.716576e-01,8.714846e-01,1.718188e-01,4.745278e-07,1.388829e+01,-7.655586e-02,1.396485e+01,1.594447e+01,1.717000e+02
2.305111e+04,2.667953e-01,8.716576e-01,8.714887e-01,1.718236e-01,4.743144e-07,1.388778e+01,-7.655586e-02,1.396434e+01,1.594388e+01,1.717000e+02
2.306111e+04,2.669110e-01,8.716576e-01,8.714928e-01,1.718283e-01,4.741011e-07,1.388727e+01,-7.655586e-02,1.396383e+01,1.594330e+01,1.717000e+02
2.307111e+04,2.670268e-01,8.716576e-01,8.714970e-01,1.718331e-01,4.738881e-07,1.388676e+01,-7.655586e-02,1.396331e+01,1.594271e+01,1.717000e+02
2.308111e+04,2.671425e-01,8.716576e-01,8.715011e-01,1.718378e-01,4.736751e-07,1.388625e+01,-7.655586e-02,1.396280e+01,1.594212e+01,1.717000e+02
2.309111e+04,2.672583e-01,8.716576e-01,8.715052e-01,1.718425e-01,4.734624e-07,1.388573e+01,-7.655586e-02,1.396229e+01,1.594153e+01,1.717000e+02
2.310111e+04,2.673740e-01,8.716576e-01,8.715093e-01,1.718473e-01,4.732498e-07,1.388522e+01,-7.655586e-02,1.396178e+01,1.594095e+01,1.717000e+02
2.311111e+04,2.674898e-01,8.716576e-01,8.715135e-01,1.718520e-01,4.730374e-07,1.388471e+01,-7.655586e-02,1.396127e+01,1.594036e+01,1.717000e+02
2.312112e+04,2.676055e-01,8.716576e-01,8.715176e-01,1.718567e-01,4.728251e-07,1.388420e+01,-7.655586e-02,1.396075e+01,1.593977e+01,1.717000e+02
2.313112e+04,2.677212e-01,8.716576e-01,8.715217e-01,1.718614e-01,4.726130e-07,1.388369e+01,-7.655586e-02,1.396024e+01,1.593918e+01,1.717000e+02
2.314112e+04,2.678370e-01,8.716576e-01,8.715258e-01,1.718662e-01,4.724011e-07,1.388317e+01,-7.655586e-02,1.395973e+01,1.593860e+01,1.717000e+02
2.315112e+04,2.679527e-01,8.716576e-01,8.715299e-01,1.718709e-01,4.721894e-07,1.388266e+01,-7.655586e-02,1.395922e+01,1.593801e+01,1.717000e+02
2.316112e+04,2.680685e-01,8.716600e-01,8.715341e-01,1.718756e-01,4.719778e-07,1.388221e+01,-7.661857e-02,1.395883e+01,1.593746e+01,1.716990e+02
2.317112e+04,2.681842e-01,8.716698e-01,8.715382e-01,1.718803e-01,4.717664e-07,1.388196e+01,-7.687340e-02,1.395883e+01,1.593702e+01,1.716950e+02
2.318112e+04,2.683000e-01,8.716796e-01,8.715423e-01,1.718851e-01,4.715551e-07,1.388170e+01,-7.712824e-02,1.395883e+01,1.593659e+01,1.716910e+02
2.319112e+04,2.684157e-01,8.716894e-01,8.715464e-01,1.718898e-01,4.713441e-07,1.388144e+01,-7.738307e-02,1.395883e+01,1.593615e+01,1.716870e+02
2.320112e+04,2.685315e-01,8.716991e-01,8.715505e-01,1.718945e-01,4.711331e-07,1.388119e+01,-7.763790e-02,1.395882e+01,1.593571e+01,1.716830e+02
2.321112e+04,2.686472e-01,8.717089e-01,8.715546e-01,1.718992e-01,4.709224e-07,1.388093e+01,-7.789273e-02,1.395882e+01,1.593527e+01,1.716790e+02
2.322112e+04,2.687630e-01,8.717187e-01,8.715587e-01,1.719039e-01,4.707118e-07,1.388067e+01,-7.814757e-02,1.395882e+01,1.593484e+01,1.716750e+02
2.323112e+04,2.688787e-01,8.717285e-01,8.715628e-01,1.719086e-01,4.705014e-07,1.388041e+01,-7.840240e-02,1.395882e+01,1.593440e+01,1.716710e+02
2.324112e+04,2.689945e-01,8.717383e-01,8.715669e-01,1.719133e-01,4.702911e-07,1.388016e+01,-7.865723e-02,1.395881e+01,1.593396e+01,1.716670e+02
2.325112e+04,2.691102e-01,8.717481e-01,8.715710e-01,1.719180e-01,4.700811e-07,1.387990e+01,-7.891206e-02,1.395881e+01,1.593353e+01,1.716630e+02
2.326112e+04,2.692259e-01,8.717579e-01,8.715751e-01,1.719227e-01,4.698711e-07,1.387964e+01,-7.916690e-02,1.395881e+01,1.593309e+01,1.716590e+02
2.327112e+04,2.693417e-01,8.717677e-01,8.715792e-01,1.719274e-01,4.696614e-07,1.387939e+01,-7.942173e-02,1.395881e+01,1.593265e+01,1.716550e+02
2.328112e+04,2.694574e-01,8.717774e-01,8.715833e-01,1.719321e-01,4.694518e-07,1.387913e+01,-7.967656e-02,1.395881e+01,1.593222e+01,1.716510e+02
2.329112e+04,2.695732e-01,8.717872e-01,8.715874e-01,1.719368e-01,4.692423e-07,1.387887e+01,-7.993139e-02,1.395880e+01,1.593178e+01,1.716469e+02
2.330112e+04,2.696889e-01,8.717970e-01,8.715915e-01,1.719415e-01,4.690331e-07,1.387862e+01,-8.018623e-02,1.395880e+01,1.593134e+01,1.716429e+02
2.331112e+04,2.698047e-01,8.718068e-01,8.715956e-01,1.719462e-01,4.688240e-07,1.387836e+01,-8.044106e-02,1.395880e+01,1.593091e+01,1.716389e+02
2.332112e+04,2.699204e-01,8.718166e-01,8.715996e-01,1.719509e-01,4.686150e-07,1.387810e+01,-8.069589e-02,1.395880e+01,1.593047e+01,1.716349e+02
2.333113e+04,2.700362e-01,8.718264e-01,8.716037e-01,1.719556e-01,4.684063e-07,1.387785e+01,-8.095072e-02,1.395880e+01,1.593003e+01,1.716309e+02
2.334113e+04,2.701519e-01,8.718362e-01,8.716078e-01,1.719602e-01,4.681977e-07,1.387759e+01,-8.120556e-02,1.395879e+01,1.592959e+01,1.716269e+02
2.335113e+04,2.702677e-01,8.718459e-01,8.716119e-01,1.719649e-01,4.679892e-07,1.387733e+01,-8.146039e-02,1.395879e+01,1.592916e+01,1.716229e+02
2.336113e+04,2.703834e-01,8.718557e-01,8.716160e-01,1.719696e-01,4.677809e-07,1.387708e+01,-8.171522e-02,1.395879e+01,1.592872e+01,1.716189e+02
2.337113e+04,2.704992e-01,8.718655e-01,8.716200e-01,1.719743e-01,4.675728e-07,1.387682e+01,-8.197005e-02,1.395879e+01,1.592828e+01,1.716149e+02
2.338113e+04,2.706149e-01,8.718753e-01,8.716241e-01,1.719789e-01,4.673648e-07,1.387656e+01,-8.222489e-02,1.395879e+01,1.592785e+01,1.716109e+02
2.339113e+04,2.707306e-01,8.718851e-01,8.716282e-01,1.719836e-01,4.671570e-07,1.387630e+01,-8.247972e-02,1.395878e+01,1.592741e+01,1.716069e+02
2.340113e+04,2.708464e-01,8.718949e-01,8.716323e-01,1.719883e-01,4.669494e-07,1.387605e+01,-8.273455e-02,1.395878e+01,1.592697e+01,1.716029e+02
2.341113e+04,2.709621e-01,8.719079e-01,8.716363e-01,1.719930e-01,4.667419e-07,1.387600e+01,-8.284786e-02,1.395885e+01,1.592670e+01,1.716000e+02
2.342113e+04,2.710779e-01,8.719296e-01,8.716404e-01,1.719976e-01,4.665346e-07,1.387652e+01,-8.259302e-02,1.395911e+01,1.592686e+01,1.716000e+02
2.343113e+04,2.711936e-01,8.719512e-01,8.716445e-01,1.720023e-01,4.663275e-07,1.387703e+01,-8.233819e-02,1.395937e+01,1.592701e+01,1.716000e+02
2.344113e+04,2.713094e-01,8.719728e-01,8.716485e-01,1.720070e-01,4.661205e-07,1.387755e+01,-8.208336e-02,1.395963e+01,1.592717e+01,1.716000e+02
2.345113e+04,2.714251e-01,8.719944e-01,8.716526e-01,1.720116e-01,4.659136e-07,1.387806e+01,-8.182853e-02,1.395989e+01,1.592732e+01,1.716000e+02
2.346113e+04,2.715409e-01,8.720160e-01,8.716567e-01,1.720163e-01,4.657070e-07,1.387857e+01,-8.157369e-02,1.396015e+01,1.592748e+01,1.716000e+02
2.347113e+04,2.716566e-01,8.720376e-01,8.716607e-01,1.720209e-01,4.655005e-07,1.387909e+01,-8.131886e-02,1.396041e+01,1.592763e+01,1.716000e+02
2.348113e+04,2.717724e-01,8.720593e-01,8.716648e-01,1.720256e-01,4.652941e-07,1.387960e+01,-8.106403e-02,1.396067e+01,1.592778e+01,1.716000e+02
2.349113e+04,2.718881e-01,8.720809e-01,8.716688e-01,1.720302e-01,4.650879e-07,1.388011e+01,-8.080920e-02,1.396092e+01,1.592794e+01,1.716000e+02
2.350113e+04,2.720039e-01,8.721025e-01,8.716729e-01,1.720349e-01,4.648819e-07,1.388063e+01,-8.055436e-02,1.396118e+01,1.592809e+01,1.716000e+02
2.351113e+04,2.721196e-01,8.721241e-01,8.716769e-01,1.720395e-01,4.646760e-07,1.388114e+01,-8.029953e-02,1.396144e+01,1.592825e+01,1.716000e+02
2.352113e+04,2.722354e-01,8.721457e-01,8.716810e-01,1.720442e-01,4.644703e-07,1.388166e+01,-8.004470e-02,1.396170e+01,1.592840e+01,1.716000e+02
2.353113e+04,2.723511e-01,8.721673e-01,8.716850e-01,1.720488e-01,4.642648e-07,1.388217e+01,-7.978987e-02,1.396196e+01,1.592856e+01,1.716000e+02
2.354114e+04,2.724668e-01,8.721890e-01,8.716891e-01,1.720535e-01,4.640594e-07,1.388268e+01,-7.953503e-02,1.396222e+01,1.592871e+01,1.716000e+02
2.355114e+04,2.725826e-01,8.722106e-01,8.716931e-01,1.720581e-01,4.638542e-07,1.388320e+01,-7.928020e-02,1.396248e+01,1.592887e+01,1.716000e+02
2.356114e+04,2.726983e-01,8.722322e-01,8.716972e-01,1.720627e-01,4.636491e-07,1.388371e+01,-7.902537e-02,1.396274e+01,1.592902e+01,1.716000e+02
2.357114e+04,2.728141e-01,8.722538e-01,8.717012e-01,1.720674e-01,4.634442e-07,1.388422e+01,-7.877054e-02,1.396300e+01,1.592918e+01,1.716000e+02
2.358114e+04,2.729298e-01,8.722754e-01,8.717052e-01,1.720720e-01,4.632394e-07,1.388474e+01,-7.851570e-02,1.396325e+01,1.592933e+01,1.716000e+02
2.359114e+04,2.730456e-01,8.722970e-01,8.717093e-01,1.720766e-01,4.630348e-07,1.388525e+01,-7.826087e-02,1.396351e+01,1.592949e+01,1.716000e+02
2.360114e+04,2.731613e-01,8.723187e-01,8.717133e-01,1.720813e-01,4.628304e-07,1.388577e+01,-7.800604e-02,1.396377e+01,1.592964e+01,1.716000e+02
2.361114e+04,2.732771e-01,8.723403e-01,8.717173e-01,1.720859e-01,4.626261e-07,1.388628e+01,-7.775121e-02,1.396403e+01,1.592980e+01,1.716000e+02
2.362114e+04,2.733928e-01,8.723619e-01,8.717214e-01,1.720905e-01,4.624220e-07,1.388679e+01,-7.749637e-02,1.396429e+01,1.592995e+01,1.716000e+02
2.363114e+04,2.735086e-01,8.723835e-01,8.717254e-01,1.720951e-01,4.622180e-07,1.388731e+01,-7.724154e-02,1.396455e+01,1.593011e+01,1.716000e+02
2.364114e+04,2.736243e-01,8.724051e-01,8.717294e-01,1.720998e-01,4.620142e-07,1.388782e+01,-7.698671e-02,1.396481e+01,1.593026e+01,1.716000e+02
2.365114e+04,2.737401e-01,8.724267e-01,8.717335e-01,1.721044e-01,4.618106e-07,1.388833e+01,-7.673188e-02,1.396507e+01,1.593042e+01,1.716000e+02
2.366114e+04,2.738558e-01,8.724401e-01,8.717375e-01,1.721090e-01,4.616071e-07,1.388861e+01,-7.655586e-02,1.396517e+01,1.593047e+01,1.716000e+02
2.367114e+04,2.739715e-01,8.724348e-01,8.717415e-01,1.721136e-01,4.614038e-07,1.388835e+01,-7.655586e-02,1.396491e+01,1.593027e+01,1.716000e+02
2.368114e+04,2.740873e-01,8.724296e-01,8.717455e-01,1.721182e-01,4.612006e-07,1.388810e+01,-7.655586e-02,1.396465e+01,1.593007e+01,1.716000e+02
2.369114e+04,2.742030e-01,8.724244e-01,8.717496e-01,1.721228e-01,4.609976e-07,1.388784e+01,-7.655586e-02,1.396440e+01,1.592987e+01,1.716000e+02
2.370114e+04,2.743188e-01,8.724192e-01,8.717536e-01,1.721275e-01,4.607947e-07,1.388759e+01,-7.655586e-02,1.396414e+01,1.592967e+01,1.716000e+02
2.371114e+04,2.744345e-01,8.724140e-01,8.717576e-01,1.721321e-01,4.605920e-07,1.388733e+01,-7.655586e-02,1.396389e+01,1.592948e+01,1.716000e+02
2.372114e+04,2.745503e-01,8.724087e-01,8.717616e-01,1.721367e-01,4.603894e-07,1.388707e+01,-7.655586e-02,1.396363e+01,1.592928e+01,1.716000e+02
2.373114e+04,2.746660e-01,8.724035e-01,8.717656e-01,1.721413e-01,4.601870e-07,1.388682e+01,-7.655586e-02,1.396337e+01,1.592908e+01,1.716000e+02
2.374114e+04,2.747818e-01,8.723983e-01,8.717696e-01,1.721459e-01,4.599848e-07,1.388656e+01,-7.655586e-02,1.396312e+01,1.592888e+01,1.716000e+02
2.375115e+04,2.748975e-01,8.723931e-01,8.717736e-01,1.721505e-01,4.597827e-07,1.388631e+01,-7.655586e-02,1.396286e+01,1.592869e+01,1.716000e+02
2.376115e+04,2.750133e-01,8.723879e-01,8.717776e-01,1.721551e-01,4.595808e-07,1.388605e+01,-7.655586e-02,1.396261e+01,1.592849e+01,1.716000e+02
2.377115e+04,2.751290e-01,8.723826e-01,8.717817e-01,1.721597e-01,4.593790e-07,1.388579e+01,-7.655586e-02,1.396235e+01,1.592829e+01,1.716000e+02
2.378115e+04,2.752448e-01,8.723774e-01,8.717857e-01,1.721643e-01,4.591774e-07,1.388554e+01,-7.655586e-02,1.396209e+01,1.592809e+01,1.716000e+02
2.379115e+04,2.753605e-01,8.723722e-01,8.717897e-01,1.721688e-01,4.589759e-07,1.388528e+01,-7.655586e-02,1.396184e+01,1.592790e+01,1.716000e+02
2.380115e+04,2.754762e-01,8.723670e-01,8.717937e-01,1.721734e-01,4.587746e-07,1.388503e+01,-7.655586e-02,1.396158e+01,1.592770e+01,1.716000e+02
2.381115e+04,2.755920e-01,8.723618e-01,8.717977e-01,1.721780e-01,4.585735e-07,1.388477e+01,-7.655586e-02,1.396133e+01,1.592750e+01,1.716000e+02
2.382115e+04,2.757077e-01,8.723565e-01,8.718017e-01,1.721826e-01,4.583724e-07,1.388451e+01,-7.655586e-02,1.396107e+01,1.592730e+01,1.716000e+02
2.383115e+04,2.758235e-01,8.723513e-01,8.718056e-01,1.721872e-01,4.581716e-07,1.388426e+01,-7.655586e-02,1.396081e+01,1.592710e+01,1.716000e+02
2.384115e+04,2.759392e-01,8.723461e-01,8.718096e-01,1.721918e-01,4.579709e-07,1.388400e+01,-7.655586e-02,1.396056e+01,1.592691e+01,1.716000e+02
2.385115e+04,2.760550e-01,8.723409e-01,8.718136e-01,1.721964e-01,4.577704e-07,1.388375e+01,-7.655586e-02,1.396030e+01,1.592671e+01,1.716000e+02
2.386115e+04,2.761707e-01,8.723357e-01,8.718176e-01,1.722009e-01,4.575700e-07,1.388349e+01,-7.655586e-02,1.396005e+01,1.592651e+01,1.716000e+02
2.387115e+04,2.762865e-01,8.723304e-01,8.718216e-01,1.722055e-01,4.573697e-07,1.388323e+01,-7.655586e-02,1.395979e+01,1.592631e+01,1.716000e+02
2.388115e+04,2.764022e-01,8.723252e-01,8.718256e-01,1.722101e-01,4.571697e-07,1.388298e+01,-7.655586e-02,1.395953e+01,1.592612e+01,1.716000e+02
2.389115e+04,2.765180e-01,8.723200e-01,8.718296e-01,1.722146e-01,4.569697e-07,1.388272e+01,-7.655586e-02,1.395928e+01,1.592592e+01,1.716000e+02
2.390115e+04,2.766337e-01,8.723148e-01,8.718336e-01,1.722192e-01,4.567700e-07,1.388247e+01,-7.655586e-02,1.395902e+01,1.592572e+01,1.716000e+02
2.391115e+04,2.767495e-01,8.723122e-01,8.718376e-01,1.722238e-01,4.565703e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592555e+01,1.716000e+02
2.392115e+04,2.768652e-01,8.723175e-01,8.718415e-01,1.722283e-01,4.563709e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592545e+01,1.716000e+02
2.393115e+04,2.769810e-01,8.723227e-01,8.718455e-01,1.722329e-01,4.561715e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592536e+01,1.716000e+02
2.394115e+04,2.770967e-01,8.723279e-01,8.718495e-01,1.722375e-01,4.559724e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592526e+01,1.716000e+02
2.395116e+04,2.772124e-01,8.723332e-01,8.718535e-01,1.722420e-01,4.557734e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592516e+01,1.716000e+02
2.396116e+04,2.773282e-01,8.723384e-01,8.718574e-01,1.722466e-01,4.555745e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592507e+01,1.716000e+02
2.397116e+04,2.774439e-01,8.723437e-01,8.718614e-01,1.722511e-01,4.553758e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592497e+01,1.716000e+02
2.398116e+04,2.775597e-01,8.723489e-01,8.718654e-01,1.722557e-01,4.551772e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592488e+01,1.716000e+02
2.399116e+04,2.776754e-01,8.723541e-01,8.718693e-01,1.722602e-01,4.549788e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592478e+01,1.716000e+02
2.400116e+04,2.777912e-01,8.723594e-01,8.718733e-01,1.722648e-01,4.547805e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592468e+01,1.716000e+02
2.401116e+04,2.779069e-01,8.723646e-01,8.718773e-01,1.722693e-01,4.545824e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592459e+01,1.716000e+02
2.402116e+04,2.780227e-01,8.723698e-01,8.718812e-01,1.722739e-01,4.543845e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592449e+01,1.716000e+02
2.403116e+04,2.781384e-01,8.723751e-01,8.718852e-01,1.722784e-01,4.541867e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592440e+01,1.716000e+02
2.404116e+04,2.782542e-01,8.723803e-01,8.718892e-01,1.722830e-01,4.539890e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592430e+01,1.716000e+02
2.405116e+04,2.783699e-01,8.723856e-01,8.718931e-01,1.722875e-01,4.537915e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592420e+01,1.716000e+02
2.406116e+04,2.784857e-01,8.723908e-01,8.718971e-01,1.722920e-01,4.535941e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592411e+01,1.716000e+02
2.407116e+04,2.786014e-01,8.723960e-01,8.719010e-01,1.722966e-01,4.533969e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592401e+01,1.716000e+02
2.408116e+04,2.787171e-01,8.724013e-01,8.719050e-01,1.723011e-01,4.531999e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592392e+01,1.716000e+02
2.409116e+04,2.788329e-01,8.724065e-01,8.719089e-01,1.723056e-01,4.530030e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592382e+01,1.716000e+02
2.410116e+04,2.789486e-01,8.724117e-01,8.719129e-01,1.723102e-01,4.528062e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592372e+01,1.716000e+02
2.411116e+04,2.790644e-01,8.724170e-01,8.719168e-01,1.723147e-01,4.526096e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592363e+01,1.716000e+02
2.412116e+04,2.791801e-01,8.724222e-01,8.719208e-01,1.723192e-01,4.524131e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592353e+01,1.716000e+02
2.413116e+04,2.792959e-01,8.724275e-01,8.719247e-01,1.723238e-01,4.522168e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592344e+01,1.716000e+02
2.414116e+04,2.794116e-01,8.724327e-01,8.719287e-01,1.723283e-01,4.520207e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592334e+01,1.716000e+02
2.415116e+04,2.795274e-01,8.724379e-01,8.719326e-01,1.723328e-01,4.518246e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.592324e+01,1.716000e+02
2.416117e+04,2.796431e-01,8.724402e-01,8.719365e-01,1.723373e-01,4.516288e-07,1.388220e+01,-7.648268e-02,1.395868e+01,1.592311e+01,1.716000e+02
2.417117e+04,2.797589e-01,8.724349e-01,8.719405e-01,1.723418e-01,4.514330e-07,1.388194e+01,-7.622688e-02,1.395817e+01,1.592287e+01,1.716000e+02
2.418117e+04,2.798746e-01,8.724297e-01,8.719444e-01,1.723463e-01,4.512375e-07,1.388169e+01,-7.597108e-02,1.395766e+01,1.592263e+01,1.716000e+02
2.419117e+04,2.799904e-01,8.724244e-01,8.719483e-01,1.723509e-01,4.510420e-07,1.388143e+01,-7.571528e-02,1.395714e+01,1.592240e+01,1.716000e+02
2.420117e+04,2.801061e-01,8.724191e-01,8.719523e-01,1.723554e-01,4.508468e-07,1.388117e+01,-7.545947e-02,1.395663e+01,1.592216e+01,1.716000e+02
2.421117e+04,2.802218e-01,8.724139e-01,8.719562e-01,1.723599e-01,4.506516e-07,1.388091e+01,-7.520367e-02,1.395612e+01,1.592192e+01,1.716000e+02
2.422117e+04,2.803376e-01,8.724086e-01,8.719601e-01,1.723644e-01,4.504566e-07,1.388066e+01,-7.494787e-02,1.395560e+01,1.592169e+01,1.716000e+02
2.423117e+04,2.804533e-01,8.724034e-01,8.719641e-01,1.723689e-01,4.502618e-07,1.388040e+01,-7.469207e-02,1.395509e+01,1.592145e+01,1.716000e+02
2.424117e+04,2.805691e-01,8.723981e-01,8.719680e-01,1.723734e-01,4.500671e-07,1.388014e+01,-7.443627e-02,1.395458e+01,1.592122e+01,1.716000e+02
2.425117e+04,2.806848e-01,8.723929e-01,8.719719e-01,1.723779e-01,4.498726e-07,1.387988e+01,-7.418047e-02,1.395406e+01,1.592098e+01,1.716000e+02
2.426117e+04,2.808006e-01,8.723876e-01,8.719758e-01,1.723824e-01,4.496782e-07,1.387962e+01,-7.392467e-02,1.395355e+01,1.592074e+01,1.716000e+02
2.427117e+04,2.809163e-01,8.723824e-01,8.719798e-01,1.723869e-01,4.494839e-07,1.387937e+01,-7.366887e-02,1.395304e+01,1.592051e+01,1.716000e+02
2.428117e+04,2.810321e-01,8.723771e-01,8.719837e-01,1.723914e-01,4.492898e-07,1.387911e+01,-7.341307e-02,1.395252e+01,1.592027e+01,1.716000e+02
2.429117e+04,2.811478e-01,8.723718e-01,8.719876e-01,1.723959e-01,4.490959e-07,1.387885e+01,-7.315727e-02,1.395201e+01,1.592003e+01,1.716000e+02
2.430117e+04,2.812636e-01,8.723666e-01,8.719915e-01,1.724004e-01,4.489020e-07,1.387859e+01,-7.290147e-02,1.395149e+01,1.591980e+01,1.716000e+02
2.431117e+04,2.813793e-01,8.723613e-01,8.719954e-01,1.724048e-01,4.487084e-07,1.387834e+01,-7.264567e-02,1.395098e+01,1.591956e+01,1.716000e+02
2.432117e+04,2.814951e-01,8.723561e-01,8.719993e-01,1.724093e-01,4.485148e-07,1.387808e+01,-7.238987e-02,1.395047e+01,1.591932e+01,1.716000e+02
2.433117e+04,2.816108e-01,8.723508e-01,8.720032e-01,1.724138e-01,4.483215e-07,1.387782e+01,-7.213407e-02,1.394995e+01,1.591909e+01,1.716000e+02
2.434117e+04,2.817265e-01,8.723456e-01,8.720071e-01,1.724183e-01,4.481282e-07,1.387756e+01,-7.187827e-02,1.394944e+01,1.591885e+01,1.716000e+02
2.435117e+04,2.818423e-01,8.723403e-01,8.720111e-01,1.724228e-01,4.479351e-07,1.387730e+01,-7.162247e-02,1.394893e+01,1.591861e+01,1.716000e+02
2.436117e+04,2.819580e-01,8.723351e-01,8.720150e-01,1.724273e-01,4.477422e-07,1.387705e+01,-7.136667e-02,1.394841e+01,1.591838e+01,1.716000e+02
2.437118e+04,2.820738e-01,8.723298e-01,8.720189e-01,1.724317e-01,4.475494e-07,1.387679e+01,-7.111087e-02,1.394790e+01,1.591814e+01,1.716000e+02
2.438118e+04,2.821895e-01,8.723245e-01,8.720228e-01,1.724362e-01,4.473567e-07,1.387653e+01,-7.085507e-02,1.394739e+01,1.591790e+01,1.716000e+02
2.439118e+04,2.823053e-01,8.723193e-01,8.720267e-01,1.724407e-01,4.471642e-07,1.387627e+01,-7.059927e-02,1.394687e+01,1.591767e+01,1.716000e+02
2.440118e+04,2.824210e-01,8.723140e-01,8.720306e-01,1.724451e-01,4.469719e-07,1.387602e+01,-7.034346e-02,1.394636e+01,1.591743e+01,1.716000e+02
